dateObserved,intensity,laneId,location,id,type,vehicleType,reversedLane,name
2020-09-23,377,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009230000,TrafficFlowObserved,bicycle,False,
2020-09-24,276,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009240000,TrafficFlowObserved,bicycle,False,
2020-09-25,153,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009250000,TrafficFlowObserved,bicycle,False,
2020-09-26,168,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009260000,TrafficFlowObserved,bicycle,False,
2020-09-27,200,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009270000,TrafficFlowObserved,bicycle,False,
2020-09-28,132,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009280000,TrafficFlowObserved,bicycle,False,
2020-09-29,372,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009290000,TrafficFlowObserved,bicycle,False,
2020-09-30,319,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202009300000,TrafficFlowObserved,bicycle,False,
2020-10-01,232,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010010000,TrafficFlowObserved,bicycle,False,
2020-10-02,79,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010020000,TrafficFlowObserved,bicycle,False,
2020-10-03,249,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010030000,TrafficFlowObserved,bicycle,False,
2020-10-04,365,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010040000,TrafficFlowObserved,bicycle,False,
2020-10-05,248,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010050000,TrafficFlowObserved,bicycle,False,
2020-10-06,227,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010060000,TrafficFlowObserved,bicycle,False,
2020-10-07,238,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010070000,TrafficFlowObserved,bicycle,False,
2020-10-08,338,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010080000,TrafficFlowObserved,bicycle,False,
2020-10-09,243,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010090000,TrafficFlowObserved,bicycle,False,
2020-10-10,272,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010100000,TrafficFlowObserved,bicycle,False,
2020-10-11,298,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010110000,TrafficFlowObserved,bicycle,False,
2020-10-12,173,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010120000,TrafficFlowObserved,bicycle,False,
2020-10-13,221,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010130000,TrafficFlowObserved,bicycle,False,
2020-10-14,199,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010140000,TrafficFlowObserved,bicycle,False,
2020-10-15,222,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010150000,TrafficFlowObserved,bicycle,False,
2020-10-16,133,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010160000,TrafficFlowObserved,bicycle,False,
2020-10-17,349,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010170000,TrafficFlowObserved,bicycle,False,
2020-10-18,424,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010180000,TrafficFlowObserved,bicycle,False,
2020-10-19,170,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010190000,TrafficFlowObserved,bicycle,False,
2020-10-20,104,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010200000,TrafficFlowObserved,bicycle,False,
2020-10-21,72,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010210000,TrafficFlowObserved,bicycle,False,
2020-10-22,41,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010220000,TrafficFlowObserved,bicycle,False,
2020-10-23,108,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010230000,TrafficFlowObserved,bicycle,False,
2020-10-24,338,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010240000,TrafficFlowObserved,bicycle,False,
2020-10-25,353,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010250000,TrafficFlowObserved,bicycle,False,
2020-10-26,107,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010260000,TrafficFlowObserved,bicycle,False,
2020-10-27,273,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010270000,TrafficFlowObserved,bicycle,False,
2020-10-28,223,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010280000,TrafficFlowObserved,bicycle,False,
2020-10-29,250,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010290000,TrafficFlowObserved,bicycle,False,
2020-10-30,74,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010300000,TrafficFlowObserved,bicycle,False,
2020-10-31,83,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202010310000,TrafficFlowObserved,bicycle,False,
2020-11-01,100,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011010000,TrafficFlowObserved,bicycle,False,
2020-11-02,105,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011020000,TrafficFlowObserved,bicycle,False,
2020-11-03,105,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011030000,TrafficFlowObserved,bicycle,False,
2020-11-04,128,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011040000,TrafficFlowObserved,bicycle,False,
2020-11-05,127,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011050000,TrafficFlowObserved,bicycle,False,
2020-11-06,118,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011060000,TrafficFlowObserved,bicycle,False,
2020-11-07,58,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011070000,TrafficFlowObserved,bicycle,False,
2020-11-08,105,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011080000,TrafficFlowObserved,bicycle,False,
2020-11-09,90,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011090000,TrafficFlowObserved,bicycle,False,
2020-11-10,186,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011100000,TrafficFlowObserved,bicycle,False,
2020-11-11,214,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011110000,TrafficFlowObserved,bicycle,False,
2020-11-12,135,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011120000,TrafficFlowObserved,bicycle,False,
2020-11-13,123,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011130000,TrafficFlowObserved,bicycle,False,
2020-11-14,78,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011140000,TrafficFlowObserved,bicycle,False,
2020-11-15,39,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011150000,TrafficFlowObserved,bicycle,False,
2020-11-16,135,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011160000,TrafficFlowObserved,bicycle,False,
2020-11-17,149,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011170000,TrafficFlowObserved,bicycle,False,
2020-11-18,167,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011180000,TrafficFlowObserved,bicycle,False,
2020-11-19,127,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011190000,TrafficFlowObserved,bicycle,False,
2020-11-20,109,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011200000,TrafficFlowObserved,bicycle,False,
2020-11-21,139,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011210000,TrafficFlowObserved,bicycle,False,
2020-11-22,209,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011220000,TrafficFlowObserved,bicycle,False,
2020-11-24,125,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011240000,TrafficFlowObserved,bicycle,False,
2020-11-25,72,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011250000,TrafficFlowObserved,bicycle,False,
2020-11-26,59,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011260000,TrafficFlowObserved,bicycle,False,
2020-11-27,80,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011270000,TrafficFlowObserved,bicycle,False,
2020-11-28,192,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011280000,TrafficFlowObserved,bicycle,False,
2020-11-29,679,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011290000,TrafficFlowObserved,bicycle,False,
2020-11-30,217,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202011300000,TrafficFlowObserved,bicycle,False,
2020-12-01,80,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012010000,TrafficFlowObserved,bicycle,False,
2020-12-02,159,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012020000,TrafficFlowObserved,bicycle,False,
2020-12-03,215,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012030000,TrafficFlowObserved,bicycle,False,
2020-12-04,83,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012040000,TrafficFlowObserved,bicycle,False,
2020-12-05,300,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012050000,TrafficFlowObserved,bicycle,False,
2020-12-06,271,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012060000,TrafficFlowObserved,bicycle,False,
2020-12-07,143,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012070000,TrafficFlowObserved,bicycle,False,
2020-12-08,86,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012080000,TrafficFlowObserved,bicycle,False,
2020-12-09,200,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012090000,TrafficFlowObserved,bicycle,False,
2020-12-10,42,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012100000,TrafficFlowObserved,bicycle,False,
2020-12-11,33,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012110000,TrafficFlowObserved,bicycle,False,
2020-12-12,173,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012120000,TrafficFlowObserved,bicycle,False,
2020-12-13,506,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012130000,TrafficFlowObserved,bicycle,False,
2020-12-14,82,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012140000,TrafficFlowObserved,bicycle,False,
2020-12-15,44,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012150000,TrafficFlowObserved,bicycle,False,
2020-12-16,136,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012160000,TrafficFlowObserved,bicycle,False,
2020-12-17,69,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012170000,TrafficFlowObserved,bicycle,False,
2020-12-18,67,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012180000,TrafficFlowObserved,bicycle,False,
2020-12-19,130,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012190000,TrafficFlowObserved,bicycle,False,
2020-12-20,119,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012200000,TrafficFlowObserved,bicycle,False,
2020-12-21,208,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012210000,TrafficFlowObserved,bicycle,False,
2020-12-22,234,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012220000,TrafficFlowObserved,bicycle,False,
2020-12-23,98,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012230000,TrafficFlowObserved,bicycle,False,
2020-12-24,162,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012240000,TrafficFlowObserved,bicycle,False,
2020-12-25,64,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012250000,TrafficFlowObserved,bicycle,False,
2020-12-26,173,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012260000,TrafficFlowObserved,bicycle,False,
2020-12-27,166,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012270000,TrafficFlowObserved,bicycle,False,
2020-12-28,114,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012280000,TrafficFlowObserved,bicycle,False,
2020-12-29,183,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012290000,TrafficFlowObserved,bicycle,False,
2020-12-30,141,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012300000,TrafficFlowObserved,bicycle,False,
2020-12-31,193,97705885,"{'coordinates': [3.81324, 43.5907], 'type': 'Point'}",MMM_EcoCompt_X2H20042632_202012310000,TrafficFlowObserved,bicycle,False,
2020-06-19,761,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006190000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-20,494,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006200000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-21,457,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006210000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-22,720,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006220000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-23,818,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006230000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-24,798,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006240000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-25,786,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006250000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-26,742,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006260000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-27,404,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006270000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-28,381,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006280000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-29,745,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006290000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-06-30,805,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202006300000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-01,645,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007010000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-02,736,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007020000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-03,741,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007030000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-04,440,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007040000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-05,419,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007050000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-06,657,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007060000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-07,844,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007070000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-08,754,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007080000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-09,754,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007090000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-10,716,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007100000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-11,371,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007110000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-12,357,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007120000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-13,509,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007130000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-14,420,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007140000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-15,656,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007150000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-16,673,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007160000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-17,674,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007170000,TrafficFlowObserved,bicycle,False,Celleneuve
2020-07-18,431,734202564,"{'coordinates': [3.8336, 43.61465], 'type': 'Point'}",MMM_EcoCompt_X2H20042633_202007180000,TrafficFlowObserved,bicycle,False,Celleneuve
